,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
3753.34,0.03287957,0.03743252,0.0338602,0.04013512,0.02184694,0.02979337,0.03853533,0.02108277,0.03114642,0.02172996,0.03076071,0.03034533,0.02476994,0.03680896,0.0303548,0.03488784,0.03846885,0.03143914,0.03405431,0.03691285,0.03288041,0.0368708,0.03561648,0.03875817
3753.822,0.0328024,0.03740717,0.03380938,0.04004704,0.02179337,0.02971723,0.03843886,0.02110988,0.03109618,0.02168438,0.03064295,0.0301989,0.02476413,0.03678879,0.03036229,0.03489744,0.03854048,0.03156624,0.03410261,0.03691036,0.03290648,0.03682206,0.03560416,0.03876525
3754.304,0.03272492,0.03738385,0.03377605,0.03998592,0.02173539,0.02964237,0.0383467,0.02114417,0.03107534,0.02162412,0.03054806,0.03007852,0.02476113,0.03677092,0.03036729,0.03489778,0.03859003,0.03167523,0.03415189,0.03692256,0.03294139,0.03677684,0.03559659,0.03877561
3754.786,0.03265617,0.03736001,0.03375757,0.03995007,0.02168032,0.02957555,0.03826927,0.02118283,0.03108256,0.0215557,0.03047793,0.02999303,0.02476097,0.03675588,0.03036909,0.03488511,0.03861083,0.03175365,0.03419581,0.03694382,0.03297729,0.03673418,0.03559111,0.03878419
3755.268,0.03260432,0.0373388,0.03375155,0.03993984,0.02163565,0.0295253,0.03821763,0.02122564,0.03111706,0.0214879,0.03043363,0.02994777,0.02476609,0.03674954,0.03037146,0.03486315,0.03860581,0.03179785,0.03423462,0.03697319,0.03301161,0.03669872,0.03559057,0.03879464
3755.75,0.03257053,0.03731814,0.03375199,0.03994721,0.02160585,0.02949336,0.03819387,0.02127063,0.03117076,0.02142676,0.03041087,0.02993838,0.02477491,0.03675044,0.03037398,0.03483317,0.03857781,0.03180553,0.03426464,0.03700285,0.03303685,0.03667097,0.03559301,0.03880436
3756.232,0.03255541,0.03730262,0.03375633,0.03997019,0.02159345,0.02948128,0.03819769,0.02131774,0.03123837,0.02137844,0.03040718,0.02995817,0.02478828,0.03676142,0.03037983,0.03480474,0.03853909,0.03178527,0.03428781,0.03703161,0.03305194,0.0366566,0.03560248,0.03881834
3756.715,0.03255491,0.03729134,0.03376121,0.04000103,0.02159562,0.02948466,0.03821901,0.02136616,0.03131,0.02134471,0.03041672,0.02999455,0.0248035,0.03677864,0.03038799,0.03478311,0.03849837,0.03174562,0.03430315,0.03705409,0.03305342,0.03665571,0.03561731,0.03883447
3757.197,0.0325661,0.0372885,0.03376744,0.04003769,0.02160822,0.02950045,0.03825,0.02141625,0.03138102,0.02132654,0.03043627,0.03003616,0.02481896,0.03680173,0.03039969,0.03477759,0.03846955,0.03170227,0.034314,0.03707255,0.03304423,0.03667102,0.03563932,0.03885626
3757.679,0.03258223,0.03729112,0.03377424,0.04007227,0.02162473,0.02952267,0.03827919,0.02146588,0.03144317,0.0213194,0.03045771,0.03007008,0.02483105,0.03682507,0.03041334,0.03478764,0.03845709,0.03166462,0.03431934,0.03708496,0.03302494,0.03669804,0.03566486,0.03887875
3758.161,0.03259856,0.03729997,0.03378267,0.04010152,0.02164028,0.02954817,0.03830316,0.02151424,0.03149347,0.02131938,0.03047531,0.03008871,0.02483813,0.03684844,0.03043071,0.03481304,0.0384657,0.03164338,0.0343209,0.03709518,0.03300108,0.03673307,0.03569298,0.0389022
3758.643,0.03260664,0.03730679,0.03378807,0.04011399,0.02165131,0.02957296,0.03831813,0.02155768,0.03152623,0.02132039,0.03047875,0.0300852,0.02483914,0.03686752,0.03045084,0.03484336,0.03849026,0.03163929,0.03431697,0.03710161,0.03297511,0.03676615,0.03571655,0.03891874
3759.125,0.03260213,0.037311,0.03378926,0.04010602,0.0216572,0.02959539,0.03832749,0.0215952,0.03154173,0.02132095,0.03046354,0.03006016,0.02483649,0.0368843,0.03047629,0.03487246,0.03852797,0.03165535,0.03431021,0.03710703,0.03295376,0.03679148,0.03573385,0.03892818
3759.607,0.03257925,0.03730502,0.03377992,0.04006879,0.02165769,0.02961112,0.03833037,0.02162358,0.03153779,0.02131952,0.03042506,0.03001441,0.02483261,0.03689576,0.03050517,0.03488987,0.03856879,0.03168679,0.0343001,0.0371092,0.0329399,0.03680139,0.03573983,0.03892577
3760.089,0.03254072,0.0372913,0.03376086,0.04000656,0.02165469,0.02961908,0.03832971,0.02164398,0.0315201,0.02131845,0.03036814,0.02995615,0.02483029,0.03690337,0.03053586,0.03489412,0.03860849,0.03173195,0.03429177,0.0371112,0.03293902,0.03679647,0.03573619,0.03891611
3760.572,0.03249063,0.03726832,0.03373222,0.03992388,0.02164796,0.02961613,0.03832204,0.02165617,0.03149274,0.02131926,0.0303,0.02989356,0.024831,0.03690406,0.03056349,0.03488332,0.03863829,0.03178287,0.03428561,0.03711175,0.03295036,0.0367775,0.03572316,0.03889972
3761.054,0.03244081,0.03724345,0.03370128,0.03983752,0.02163888,0.02960465,0.03830982,0.02166313,0.03146572,0.0213247,0.03023518,0.02983868,0.02483416,0.03689905,0.03058333,0.03486534,0.03865731,0.03183607,0.03428577,0.03711502,0.03297374,0.03675371,0.03570718,0.0388855
3761.536,0.03240035,0.03721833,0.03367323,0.03975929,0.02162806,0.02958664,0.03829258,0.0216656,0.03144427,0.02133417,0.03018329,0.02979889,0.02483659,0.03688633,0.03059014,0.03484338,0.03866084,0.03188132,0.03428939,0.03711906,0.03300168,0.03673053,0.03569136,0.0388748
3762.018,0.03238091,0.0371999,0.03365497,0.0397047,0.02161804,0.02956866,0.03827754,0.02166584,0.03143459,0.02134858,0.03015462,0.02978171,0.02483648,0.03687012,0.0305835,0.0348262,0.03865295,0.0319153,0.03429653,0.03712592,0.03302902,0.03671724,0.03568228,0.03887431
3762.5,0.03238516,0.03718752,0.03364729,0.03967697,0.0216118,0.02955546,0.03826902,0.02166239,0.03143483,0.02136568,0.03014956,0.02978663,0.02483205,0.03685188,0.03056396,0.0348158,0.03863453,0.03193145,0.03430202,0.03713082,0.03304705,0.03671679,0.03568167,0.03888264
3762.982,0.03241444,0.03718473,0.03365043,0.03967827,0.02161389,0.02955232,0.03827613,0.02165616,0.03144391,0.02138603,0.030167,0.02981253,0.02482574,0.03683914,0.03053812,0.03481754,0.03861456,0.03193195,0.03430486,0.03713263,0.03305282,0.03673266,0.03569303,0.03890234
3763.464,0.03246111,0.0371866,0.03365793,0.03969762,0.0216266,0.02955951,0.03830035,0.02164499,0.03145392,0.02140725,0.03019823,0.02985098,0.02482024,0.03683334,0.03051112,0.03483148,0.03859863,0.03191914,0.03430188,0.03712506,0.03304335,0.03676183,0.03571385,0.03892836
3763.947,0.03251679,0.03719371,0.0336655,0.03972594,0.02164995,0.0295751,0.03834167,0.02162959,0.03146033,0.02142815,0.03023643,0.02989483,0.02482139,0.03683983,0.03049173,0.03485988,0.03859634,0.03190279,0.03429594,0.03710878,0.03302393,0.03680282,0.03574375,0.03896066
3764.428,0.03256867,0.03719943,0.03366609,0.03974638,0.02167881,0.02959043,0.03838937,0.02160942,0.03145596,0.02144584,0.03027236,0.02993458,0.02483202,0.03685464,0.03048316,0.03489965,0.03861043,0.03188995,0.03428772,0.03708231,0.03299944,0.03684691,0.03577549,0.03899143
3764.911,0.03260883,0.03720441,0.03365975,0.03975263,0.02170496,0.02959785,0.03843262,0.02158731,0.03144125,0.02145782,0.03030326,0.02996605,0.02485363,0.03687527,0.03048789,0.03494942,0.03864332,0.03188998,0.03428287,0.03705293,0.0329804,0.03688939,0.03580507,0.03901929
3765.393,0.03263096,0.03720483,0.03364733,0.03973946,0.02171818,0.02958867,0.03845664,0.02156438,0.03141676,0.02146162,0.03032798,0.02998776,0.02488253,0.03689235,0.03050194,0.03500136,0.03868639,0.03190201,0.03428244,0.0370256,0.03297129,0.03692142,0.03582461,0.03903703
3765.875,0.03263843,0.03720587,0.03363718,0.03971651,0.02171207,0.02956293,0.03845742,0.02154405,0.0313904,0.02145755,0.03035174,0.03000518,0.02491315,0.03690251,0.03052176,0.03505107,0.03873193,0.03192338,0.03428972,0.03701131,0.03297777,0.03694216,0.03583305,0.03904672
3766.357,0.03263474,0.03720893,0.03363607,0.03969408,0.02168526,0.0295237,0.03843435,0.02152848,0.031368,0.0214465,0.03037721,0.0300235,0.02493893,0.03690134,0.0305414,0.03509005,0.03876751,0.03194305,0.03430099,0.0370128,0.0329957,0.03694845,0.03582731,0.03904494
3766.839,0.03262907,0.03722228,0.03365199,0.03968931,0.02164391,0.02948179,0.03839955,0.02152088,0.03135831,0.02143336,0.03040954,0.0300492,0.02495628,0.03689477,0.0305603,0.0351169,0.03878894,0.03195442,0.03431521,0.03703434,0.03302208,0.03694514,0.03581272,0.03903822
3767.321,0.0326253,0.03724616,0.03368574,0.03970976,0.02159862,0.02944795,0.03836522,0.0215225,0.03136355,0.02142064,0.0304451,0.03008154,0.02496323,0.03688627,0.03057741,0.03512871,0.03879217,0.03194942,0.0343269,0.03707024,0.03304885,0.03693466,0.03579156,0.0390271
3767.803,0.03262735,0.03728467,0.03373657,0.03976211,0.0215627,0.0294336,0.03834778,0.02153596,0.03138668,0.02141242,0.03048108,0.03011792,0.02496187,0.03688685,0.0305966,0.03513039,0.038785,0.03193071,0.03433554,0.0371165,0.03307189,0.03692395,0.03577158,0.03901951
3768.286,0.03263171,0.03733007,0.03379413,0.03983767,0.02154637,0.02944301,0.03835384,0.02156018,0.03142239,0.02140855,0.03050797,0.03014887,0.02495487,0.0368994,0.03061832,0.03512528,0.03877474,0.03190387,0.03433855,0.03716166,0.03308617,0.03691517,0.03575534,0.03901587
3768.768,0.03263685,0.03737691,0.03384872,0.0399248,0.02155523,0.02947652,0.03838774,0.02159445,0.03146579,0.02140751,0.03051896,0.0301654,0.0249459,0.03692724,0.03064341,0.03512249,0.03877519,0.03188235,0.03433989,0.03719929,0.03309226,0.03691407,0.0357486,0.03902243
3769.25,0.03263544,0.03741052,0.03388566,0.04000073,0.0215857,0.02952412,0.03843923,0.02163282,0.03150433,0.02140444,0.03050687,0.03015819,0.0249366,0.03696319,0.03066781,0.03512579,0.03879305,0.03187656,0.03434129,0.0372206,0.03309064,0.03691947,0.03575042,0.03903697
3769.732,0.03262646,0.03742466,0.03389785,0.04004992,0.0216273,0.02957431,0.03849706,0.02167035,0.03153076,0.02139618,0.03047343,0.03012671,0.0249285,0.03700156,0.03068814,0.0351414,0.03883499,0.03189781,0.03434999,0.03722729,0.03308795,0.03693317,0.03576314,0.03906188
3770.214,0.03260715,0.03741228,0.03388098,0.04005849,0.02166614,0.02961296,0.03854399,0.02169855,0.0315344,0.02137966,0.03042229,0.03007418,0.0249205,0.03703085,0.03069846,0.03516584,0.03889429,0.03194507,0.03436755,0.03722048,0.03308735,0.03695137,0.03578286,0.03909189
3770.696,0.03258108,0.03738061,0.03384264,0.0400296,0.0216907,0.02963285,0.03857172,0.02171378,0.03151527,0.02135802,0.03036553,0.03001257,0.0249147,0.03704922,0.03069894,0.03519779,0.03896394,0.03201449,0.0343981,0.03721085,0.03309544,0.03697355,0.03581014,0.03912784
3771.178,0.03255089,0.03733614,0.03379094,0.03996964,0.02169462,0.0296308,0.03857455,0.02171289,0.03147383,0.02133494,0.03031228,0.02995224,0.02491134,0.03705424,0.03069015,0.03522859,0.03902861,0.03209206,0.03443819,0.03720428,0.03311297,0.03699511,0.03584078,0.03916366
3771.66,0.03252148,0.03729381,0.03373886,0.03989657,0.02167981,0.02961271,0.0385594,0.02169747,0.03141933,0.02131804,0.0302731,0.02990426,0.02491365,0.0370538,0.03067837,0.03525428,0.03907911,0.03216697,0.03448656,0.03721028,0.03314217,0.0370158,0.03587534,0.03919981
3772.143,0.03249461,0.03726004,0.03369403,0.03982202,0.02165209,0.02958509,0.03853238,0.02167067,0.03135929,0.02131118,0.03025079,0.02987177,0.02492169,0.03705083,0.03066721,0.03526726,0.03910483,0.03222542,0.03453625,0.03722919,0.03317877,0.03703034,0.03590895,0.03922956
3772.625,0.03247389,0.03724279,0.0336631,0.03975977,0.02162048,0.02955795,0.03850601,0.02163854,0.03130472,0.02131808,0.0302476,0.0298563,0.02493569,0.0370525,0.03066207,0.03526752,0.03910549,0.03226224,0.03458441,0.03726279,0.03322035,0.03703835,0.03594065,0.03925274
3773.107,0.03245872,0.03723782,0.03364427,0.03971142,0.02159214,0.02953618,0.03848546,0.02160533,0.03126106,0.02133758,0.03025859,0.02985363,0.02495098,0.03705598,0.03066183,0.03525267,0.0390805,0.03227283,0.03462434,0.03730347,0.03325864,0.03703497,0.03596494,0.03926275
3773.589,0.03245222,0.03724406,0.03363698,0.03968051,0.021572,0.02952414,0.03847699,0.02157755,0.03123504,0.02136622,0.03027955,0.02985976,0.02496224,0.03706017,0.03066544,0.03522801,0.03903968,0.03226243,0.03465561,0.03734785,0.03329005,0.03702081,0.03598055,0.03926086
3774.071,0.03245373,0.03725309,0.03363625,0.03966184,0.02156048,0.02951979,0.03847723,0.02155874,0.03122671,0.02139828,0.0303032,0.0298697,0.02496297,0.03705728,0.03066779,0.03519584,0.03898993,0.03223554,0.03467511,0.03738653,0.03330726,0.03699433,0.0359837,0.03924417
3774.553,0.03246631,0.03726437,0.03364174,0.03965672,0.02155546,0.02952097,0.03848368,0.02155194,0.03123691,0.0214294,0.03032659,0.0298829,0.02494935,0.03704505,0.0306659,0.0351641,0.03894401,0.03220259,0.03468551,0.03741666,0.03330975,0.03696044,0.03597686,0.0392188
3775.035,0.03248876,0.03727485,0.03365232,0.03966252,0.02155274,0.02952185,0.03848745,0.02155755,0.03126175,0.02145369,0.03034555,0.02989768,0.02492122,0.03702003,0.03065755,0.03513633,0.03890798,0.0321702,0.03468602,0.0374326,0.0332958,0.03692219,0.03596056,0.03918705
3775.517,0.03252245,0.03729077,0.03367256,0.03968469,0.02154972,0.02952038,0.03848599,0.02157549,0.03130013,0.02146921,0.03036192,0.02991719,0.02488368,0.03698883,0.03064592,0.03511912,0.03888926,0.03214601,0.03468047,0.03743592,0.03327001,0.0368883,0.03594162,0.039159
3776,0.03256335,0.03731274,0.03370378,0.03972336,0.02154416,0.0295134,0.03847496,0.02160168,0.03134685,0.02147266,0.03037575,0.02994125,0.02484474,0.03695739,0.03063506,0.03511208,0.03888607,0.03212982,0.03466849,0.037426,0.03323494,0.03686229,0.03592187,0.03913706
3776.482,0.03261041,0.03734566,0.03374869,0.03978225,0.0215379,0.02950461,0.03845991,0.02163342,0.03140092,0.02146506,0.03039113,0.02997166,0.02481506,0.03693822,0.03063316,0.03511698,0.03889805,0.0321225,0.03465411,0.03740879,0.03319778,0.03685099,0.0359085,0.03912921
3776.964,0.03265804,0.03738361,0.03380199,0.03985346,0.02153248,0.02949534,0.03844427,0.02166374,0.03145555,0.02144502,0.03040694,0.03000462,0.02480185,0.03693707,0.03064508,0.03512856,0.03891756,0.0321182,0.0346369,0.03738565,0.0331611,0.03685296,0.03590123,0.03913305
3777.446,0.0327041,0.03742243,0.03385764,0.03992981,0.02153275,0.0294923,0.03843955,0.02168955,0.03150785,0.02141595,0.03042449,0.03003778,0.02481029,0.03696094,0.03067564,0.03514605,0.038943,0.03211651,0.03462197,0.03736378,0.0331313,0.03686934,0.03590402,0.03915138
3777.928,0.03274341,0.03744921,0.03390225,0.03999328,0.02154004,0.02949761,0.0384504,0.02170468,0.03154886,0.02137994,0.03043856,0.03006431,0.02483839,0.037005,0.03072263,0.03516353,0.03896802,0.03211361,0.03461063,0.03734462,0.03310936,0.03689351,0.03591413,0.03917821
3778.41,0.03277559,0.03745854,0.03392642,0.04003126,0.02155574,0.0295135,0.03848149,0.02170855,0.03157431,0.02134266,0.03044605,0.03008047,0.02488094,0.0370638,0.03078187,0.03518187,0.0389945,0.03211486,0.03460854,0.03733474,0.03310017,0.03692272,0.035933,0.03921393
3778.892,0.03279692,0.03744216,0.03391974,0.04002893,0.0215765,0.02953586,0.03852672,0.0216996,0.03157745,0.02130833,0.03044077,0.03008159,0.02492802,0.03712354,0.03084316,0.03519842,0.03901993,0.03212202,0.03461583,0.03733345,0.03310348,0.03694936,0.03595625,0.03925212
3779.375,0.03280831,0.03740601,0.03388427,0.03998778,0.02159751,0.02955974,0.03857841,0.02168159,0.03155939,0.02128235,0.03042202,0.03006903,0.0249701,0.03717426,0.03089735,0.03521658,0.03904685,0.0321415,0.03463446,0.03734437,0.03312162,0.03697227,0.03598357,0.03929357
3779.856,0.03280703,0.03735534,0.03382558,0.03991295,0.02161147,0.02957659,0.03862153,0.02165687,0.03152213,0.0212654,0.03038892,0.03004456,0.0249993,0.03720527,0.03093461,0.03523456,0.03907084,0.03217107,0.03465887,0.03736335,0.03315059,0.03698614,0.03600777,0.03933046
3780.339,0.03279532,0.03730509,0.03375937,0.03982448,0.02161367,0.02958182,0.03864799,0.0216305,0.03147531,0.02125714,0.03034762,0.03001526,0.02501336,0.03721696,0.030952,0.03525364,0.03909081,0.03220852,0.03468594,0.0373899,0.0331888,0.03699259,0.03602643,0.03936236
3780.821,0.03277157,0.0372625,0.03369836,0.03973854,0.02160129,0.02957195,0.03865042,0.02160403,0.03142577,0.02125322,0.03030274,0.02998613,0.02501352,0.03721072,0.03094909,0.03526958,0.03909986,0.03224337,0.03470794,0.03741748,0.03322921,0.03698923,0.03603193,0.03938058
3781.303,0.03274076,0.03723679,0.03365575,0.03967372,0.02157583,0.02954998,0.03863276,0.02158038,0.0313834,0.02125067,0.03026306,0.029964,0.02500548,0.03719759,0.0309316,0.03528228,0.03909788,0.03226938,0.03472405,0.03744579,0.03326985,0.03697918,0.03602307,0.03938425
3781.785,0.03270387,0.03722623,0.03363489,0.03963562,0.02154197,0.02952015,0.03860033,0.02155858,0.0313505,0.02124525,0.03023175,0.02995003,0.02499448,0.03718382,0.03090536,0.03528682,0.03908204,0.03227851,0.03473173,0.03746978,0.0333055,0.03696138,0.0359967,0.03936742
3782.267,0.03266847,0.03723098,0.03363643,0.03962747,0.02150705,0.02949067,0.03856516,0.02153911,0.03132945,0.0212372,0.03021343,0.02994623,0.02498755,0.03718036,0.03088005,0.03528564,0.03905896,0.03227254,0.03473638,0.03749197,0.03333806,0.03693943,0.035957,0.03933364
3782.749,0.03263692,0.03724251,0.0336528,0.03963994,0.02147727,0.02946637,0.0385339,0.02151988,0.03131532,0.02122676,0.03020616,0.02994866,0.02498725,0.03718854,0.03086025,0.03527799,0.03903259,0.03225386,0.03474022,0.03750942,0.03336548,0.03691421,0.03590782,0.03928362
3783.231,0.03261524,0.03725846,0.03367702,0.03966598,0.02145906,0.02945328,0.038516,0.02150102,0.03130443,0.02121723,0.03020928,0.0299552,0.02499525,0.03721093,0.03085217,0.0352705,0.03901433,0.0322345,0.03474993,0.03752612,0.03339196,0.03689184,0.03585984,0.0392286
3783.714,0.03260265,0.03726963,0.03369774,0.03969031,0.02145387,0.02945094,0.03851053,0.0214805,0.0312886,0.02121028,0.03021755,0.02996045,0.02500881,0.03724011,0.0308557,0.03526477,0.03900871,0.03222135,0.03476474,0.03753902,0.0334162,0.03687455,0.03582031,0.03917531
3784.196,0.03259886,0.03727555,0.03370936,0.03970617,0.0214611,0.02945926,0.03851874,0.02145853,0.03126475,0.0212082,0.03022879,0.02996291,0.02502395,0.03727104,0.03087048,0.03526659,0.03902145,0.03222348,0.03478589,0.03755134,0.03343943,0.03686928,0.03579942,0.03913735
3784.678,0.03259832,0.03727086,0.03370632,0.03970464,0.02147487,0.02947272,0.03853422,0.02143422,0.03122854,0.02120967,0.03023832,0.02995974,0.02503515,0.03729298,0.03089028,0.03527434,0.03904848,0.03223949,0.03480633,0.03755914,0.03345679,0.03687702,0.03579955,0.03911884
3785.16,0.03259669,0.03725885,0.03369033,0.03968804,0.0214898,0.02948924,0.03855561,0.02140989,0.03118406,0.02121411,0.03024643,0.02995324,0.02503963,0.03730345,0.03091173,0.03528854,0.03908625,0.03226707,0.0348232,0.03756497,0.03346762,0.03690107,0.03582329,0.03912655
3785.642,0.03258879,0.03723855,0.03366308,0.03965702,0.02150029,0.02950443,0.038578,0.02138547,0.03113348,0.02121949,0.03025214,0.02994463,0.02503578,0.0372981,0.03092807,0.0353028,0.03912352,0.03229566,0.03482997,0.03756534,0.03346659,0.03693847,0.03586491,0.03915556
3786.124,0.03257546,0.03721805,0.03363226,0.03962202,0.02150445,0.02951904,0.03860276,0.02136508,0.03108614,0.02122603,0.03025879,0.02993822,0.02502752,0.03728293,0.03093769,0.03531585,0.03915608,0.03232029,0.03482768,0.03756389,0.03345577,0.0369871,0.0359199,0.03920298
3786.606,0.0325573,0.03719965,0.03360263,0.03958752,0.02150175,0.02953179,0.03862691,0.02135114,0.03104785,0.02123374,0.03026663,0.02993499,0.02501855,0.03726125,0.03093778,0.03532234,0.03917552,0.03233392,0.03481657,0.03755923,0.03343523,0.0370387,0.03597814,0.03925707
3787.088,0.03254014,0.03719299,0.03358207,0.03956458,0.02149535,0.02954473,0.03865242,0.02134679,0.031027,0.0212439,0.03027779,0.02993714,0.0250148,0.03724251,0.03093064,0.03532467,0.03918411,0.03234009,0.03480343,0.0375557,0.03341113,0.03708858,0.03603472,0.03931246
3787.571,0.03252639,0.03719878,0.03357279,0.03955506,0.02148783,0.02955592,0.03867451,0.02135276,0.03102576,0.02125672,0.03029109,0.02994344,0.02501811,0.03722836,0.03091623,0.03532202,0.03918052,0.03233962,0.03479031,0.03755148,0.03338563,0.03712557,0.03607937,0.03935651
3788.053,0.03251987,0.03722143,0.03357837,0.03956448,0.02148194,0.02956473,0.03869289,0.02136901,0.0310456,0.02127293,0.03030721,0.02995435,0.02502996,0.03722438,0.03089957,0.03531946,0.03917177,0.03234042,0.03478245,0.03754918,0.03336405,0.03714581,0.03610868,0.03938632
3788.535,0.03251828,0.03725355,0.03359517,0.03958713,0.02147858,0.02956735,0.03870291,0.02139254,0.03108124,0.02129022,0.03032269,0.02996659,0.02504494,0.03722532,0.0308811,0.03531684,0.03915953,0.03234348,0.03477883,0.03754543,0.03334574,0.03714281,0.03611676,0.03939495
3789.017,0.03252099,0.0372915,0.03362123,0.03962117,0.02147787,0.02956213,0.03870534,0.02142062,0.03112799,0.02130775,0.03033833,0.02998128,0.02505862,0.03723075,0.03086579,0.0353181,0.0391508,0.03235269,0.03478033,0.03754212,0.03333215,0.03711959,0.03610506,0.03938645
3789.499,0.03252204,0.03732253,0.03364871,0.03965504,0.02147864,0.02954686,0.03869856,0.02144931,0.03117607,0.0213234,0.03035168,0.02999604,0.02506483,0.03723424,0.03085483,0.03532121,0.03914605,0.03236403,0.03478236,0.0375351,0.03331905,0.03707877,0.03607476,0.03936162
3789.981,0.03252112,0.03734105,0.03367307,0.03968249,0.0214802,0.02952287,0.03868695,0.02147709,0.03122077,0.02133747,0.03036442,0.030012,0.0250614,0.03723623,0.03085184,0.03532768,0.03914908,0.03237694,0.03478581,0.03752758,0.03330833,0.03703058,0.03603382,0.03933068
3790.463,0.03251645,0.03733849,0.03368757,0.03969256,0.02148091,0.02949033,0.03867017,0.02150221,0.0312557,0.02134834,0.03037453,0.03002612,0.02504754,0.03723354,0.0308564,0.03533398,0.03915633,0.03238618,0.03478768,0.03751724,0.03329822,0.03698396,0.03598912,0.03929898
3790.945,0.03251303,0.03731732,0.03369137,0.03968422,0.02147952,0.02945348,0.03865189,0.02152604,0.03128184,0.02135712,0.03038385,0.03003871,0.02502804,0.0372307,0.03086949,0.03534207,0.03916842,0.03239289,0.0347907,0.0375082,0.03329317,0.03695031,0.03595253,0.0392776
3791.427,0.03251417,0.03727901,0.03368347,0.03965494,0.02147413,0.0294138,0.03862948,0.02154797,0.03129919,0.02136141,0.03039082,0.03004654,0.0250073,0.03722736,0.03088706,0.03534809,0.03917807,0.03239323,0.03479325,0.03749852,0.0332934,0.03693347,0.0359288,0.0392676
3791.91,0.03252622,0.03723525,0.03366931,0.03961436,0.02146346,0.02937643,0.03860521,0.0215694,0.03131389,0.02136066,0.03039746,0.03005091,0.02499158,0.03722846,0.03090707,0.03535463,0.03918337,0.03238971,0.03479731,0.03749139,0.0333018,0.03693688,0.03592417,0.03927289
3792.392,0.03255094,0.03719257,0.03365254,0.03957017,0.02144606,0.02934299,0.0385774,0.02158822,0.03132781,0.02135169,0.03040253,0.03005229,0.02498325,0.03723225,0.03092432,0.03535773,0.03917735,0.03237838,0.03479891,0.03748288,0.03331424,0.03695475,0.03593535,0.03928673
3792.874,0.03259005,0.03716279,0.0336403,0.03953755,0.02142273,0.02931881,0.03855138,0.0216049,0.03134647,0.02133451,0.03040942,0.03005569,0.02498385,0.03724223,0.03093808,0.03535949,0.03916078,0.03235963,0.03479782,0.03747485,0.03332895,0.0369822,0.03595963,0.0393067
3793.356,0.03263866,0.03714855,0.03363553,0.03952484,0.02139537,0.02930596,0.03853042,0.02161706,0.03136853,0.02130866,0.03041725,0.03006374,0.02499114,0.03725554,0.03094718,0.03535681,0.03913206,0.03232906,0.03478936,0.03746347,0.03333817,0.03700931,0.03598757,0.0393234
3793.838,0.03269289,0.03715634,0.03364275,0.03954285,0.0213689,0.02930913,0.03852437,0.02162571,0.03139464,0.02127848,0.03042946,0.0300818,0.02500348,0.03727535,0.03095601,0.03535192,0.03909783,0.03228715,0.03477504,0.03745152,0.0333394,0.03703176,0.0360142,0.03933607
3794.32,0.03274287,0.03718128,0.03365942,0.03958952,0.02134828,0.0293281,0.03853711,0.02162987,0.03141945,0.0212479,0.0304436,0.03010914,0.02501764,0.03729982,0.03096772,0.03534337,0.03906182,0.03223315,0.03475431,0.03743793,0.03332857,0.03704385,0.03603143,0.03933971
3794.802,0.03278295,0.03722337,0.03368541,0.03966326,0.0213382,0.02936136,0.03857262,0.02163151,0.03144099,0.02122273,0.03045908,0.03014329,0.0250323,0.03733154,0.03098796,0.03533571,0.03903391,0.03217448,0.03473327,0.03742858,0.03330966,0.03704834,0.03604011,0.03934024
3795.284,0.03280417,0.03727275,0.0337148,0.03974887,0.02133925,0.02940063,0.03862391,0.02163033,0.03145379,0.02120585,0.0304705,0.03017575,0.02504548,0.03736694,0.03101688,0.0353282,0.03901571,0.03211656,0.03471525,0.03742368,0.03328637,0.03704534,0.03603803,0.03933714
3795.767,0.03280625,0.03732593,0.03374567,0.03983586,0.02134933,0.02943721,0.03868179,0.02162672,0.03145846,0.02119798,0.03047523,0.03019845,0.02505656,0.03740558,0.03105376,0.0353252,0.03901179,0.03207052,0.03470734,0.03742912,0.03326885,0.03704194,0.03603164,0.03933785
3796.249,0.03278927,0.03737234,0.03377295,0.03990684,0.02136072,0.02945859,0.03872839,0.02161848,0.03145437,0.02119505,0.03046934,0.0302039,0.02506322,0.03743977,0.03109044,0.03532435,0.0390163,0.03204026,0.03470961,0.03744274,0.03326127,0.03704076,0.03602378,0.03934108
3796.731,0.03276336,0.03741092,0.03379823,0.03995803,0.0213668,0.02946004,0.0387541,0.02160535,0.03144827,0.02119215,0.03045567,0.03019343,0.02506554,0.03746827,0.0311206,0.03532802,0.03902672,0.03203031,0.03472347,0.03746684,0.03327059,0.03704756,0.03602234,0.03935017
3797.213,0.03273846,0.03743717,0.03382191,0.03998756,0.02136182,0.02944111,0.03875218,0.0215844,0.03144341,0.02118304,0.03043817,0.03017315,0.02506204,0.03748636,0.03113633,0.03533185,0.03903333,0.0320329,0.03474288,0.03749625,0.03329455,0.03706186,0.03602878,0.03935957
