,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
2610.705,93.81245,92.54466,94.14146,92.40905,94.74631,94.05733,93.46516,93.69583,93.82396,90.69952,91.64587,92.32193,94.88235,93.3027,93.71288,93.58621,92.71004,93.43606,93.54139,93.31059,92.62394,92.7843,93.70385,92.77135
2611.187,93.80943,92.53799,94.13731,92.40276,94.73578,94.04525,93.45607,93.68605,93.81513,90.68496,91.63819,92.31406,94.87907,93.29813,93.70807,93.57982,92.70286,93.42998,93.53786,93.30695,92.61945,92.77766,93.70018,92.76476
2611.669,93.80697,92.53096,94.1333,92.39631,94.72539,94.03345,93.44689,93.67545,93.80576,90.67096,91.63073,92.30662,94.87447,93.29297,93.70248,93.57251,92.69436,93.42253,93.53293,93.30204,92.61366,92.76995,93.69607,92.7578
2612.151,93.80441,92.52339,94.12917,92.38934,94.71585,94.02254,93.43802,93.66409,93.79578,90.65734,91.62345,92.2995,94.86816,93.28697,93.69596,93.56423,92.68484,93.41372,93.52625,93.2955,92.60617,92.76112,93.6911,92.75045
2612.633,93.80118,92.51543,94.12488,92.38183,94.70776,94.01304,93.42979,93.6522,93.78527,90.64398,91.61634,92.29251,94.86025,93.2802,93.68866,93.55529,92.67484,93.40398,93.51781,93.28733,92.59702,92.75153,93.68534,92.74302
2613.115,93.79691,92.50726,94.12039,92.37379,94.70138,94.00526,93.42242,93.6403,93.77454,90.63058,91.60923,92.2853,94.85111,93.2729,93.68085,93.54617,92.66511,93.39403,93.50808,93.27792,92.58672,92.74155,93.67891,92.73578
2613.597,93.7914,92.49918,94.11575,92.36546,94.69638,93.99908,93.41582,93.62888,93.76397,90.61678,91.60185,92.27748,94.84129,93.26528,93.67278,93.53739,92.65622,93.38459,93.49772,93.2678,92.57599,92.73167,93.67224,92.72903
2614.079,93.78465,92.49118,94.11082,92.35693,94.69205,93.99392,93.40968,93.61828,93.75387,90.60207,91.59381,92.26869,94.83134,93.25751,93.66465,93.5294,92.64852,93.37624,93.4875,93.25767,92.56555,92.72195,93.66548,92.72265
2614.562,93.77683,92.4833,94.10564,92.3484,94.68758,93.98907,93.40359,93.60863,93.74444,90.58623,91.58494,92.2589,94.82166,93.2496,93.65659,93.52235,92.64184,93.36912,93.47806,93.24809,92.55605,92.71239,93.65868,92.71634
2615.044,93.76833,92.47523,94.10007,92.33984,94.68213,93.98378,93.39713,93.59995,93.73577,90.56923,91.57527,92.24841,94.81246,93.24151,93.64864,93.51615,92.63574,93.36308,93.46973,93.23941,92.54772,92.7028,93.65181,92.70969
2615.526,93.75956,92.4668,94.09411,92.33133,94.67542,93.97763,93.39017,93.59217,93.7279,90.55154,91.56519,92.23787,94.80398,93.23325,93.64092,93.51061,92.62964,93.35779,93.46259,93.2318,92.54063,92.69319,93.64485,92.70254
2616.008,93.75107,92.45789,94.08784,92.32292,94.66759,93.9706,93.38284,93.58531,93.72086,90.53394,91.55532,92.2281,94.79632,93.22491,93.63352,93.50545,92.62306,93.35288,93.45638,93.22511,92.53452,92.68372,93.63792,92.69495
2616.49,93.74324,92.44853,94.08138,92.31474,94.65921,93.96304,93.37552,93.57933,93.71461,90.51714,91.54624,92.21976,94.78966,93.21674,93.62666,93.50046,92.61568,93.34811,93.45062,93.21911,92.52905,92.67477,93.63126,92.68733
2616.972,93.73631,92.43887,94.07487,92.30686,94.65091,93.95541,93.36873,93.5742,93.70914,90.50148,91.53817,92.21303,94.784,93.20893,93.62045,93.49554,92.60744,93.34331,93.4448,93.21336,92.5238,92.66669,93.62511,92.68013
2617.454,93.73024,92.42902,94.06837,92.29928,94.64316,93.94798,93.36282,93.5696,93.7042,90.48684,91.53093,92.20757,94.77931,93.20168,93.61497,93.49067,92.59846,93.33841,93.43836,93.20744,92.5183,92.65974,93.6197,92.6737
2617.936,93.72483,92.41904,94.06184,92.29177,94.63605,93.94079,93.3579,93.56506,93.69949,90.47253,91.52394,92.20263,94.77531,93.19504,93.61012,93.48586,92.58901,93.33338,93.43093,93.20089,92.51212,92.65372,93.61493,92.66801
2618.418,93.71982,92.409,94.05522,92.28411,94.6294,93.9337,93.35382,93.55994,93.69453,90.45778,91.51651,92.19734,94.77164,93.1889,93.60577,93.48109,92.57935,93.32815,93.42234,93.1934,92.50494,92.64824,93.61057,92.66274
2618.901,93.71498,92.39878,94.0483,92.27589,94.62288,93.92645,93.35022,93.55365,93.6889,90.44196,91.50809,92.19111,94.76788,93.18314,93.60172,93.47636,92.56988,93.32268,93.4127,93.18483,92.49657,92.64275,93.60627,92.65748
2619.383,93.71027,92.38846,94.04104,92.26693,94.61619,93.91894,93.34669,93.5457,93.68217,90.42496,91.49857,92.18383,94.76376,93.17768,93.5979,93.47163,92.56094,93.317,93.40231,93.17526,92.4871,92.63689,93.60178,92.65186
2619.865,93.70563,92.37814,94.03348,92.25715,94.60935,93.91136,93.34296,93.53609,93.67427,90.40721,91.48828,92.17592,94.75908,93.17241,93.59425,93.46693,92.55291,93.31122,93.39171,93.16504,92.47684,92.63046,93.59695,92.64577
2620.347,93.70108,92.36805,94.02583,92.24681,94.60253,93.904,93.33883,93.5251,93.66528,90.38949,91.47777,92.16807,94.75397,93.16736,93.59085,93.46221,92.54597,93.30543,93.3814,93.15464,92.46632,92.62362,93.59192,92.63947
2620.829,93.6965,92.35832,94.0183,92.23622,94.59598,93.89717,93.33425,93.51324,93.65546,90.37245,91.46754,92.16089,94.74853,93.16245,93.58768,93.45741,92.54008,93.29971,93.37186,93.14468,92.45621,92.61657,93.58683,92.63319
2621.311,93.69164,92.34906,94.01115,92.22585,94.58978,93.89098,93.32911,93.50116,93.6452,90.35639,91.45776,92.1546,94.74294,93.15755,93.58464,93.45244,92.53489,93.294,93.36334,93.13567,92.44705,92.60957,93.58186,92.62722
2621.793,93.6862,92.34018,94.00455,92.21599,94.58381,93.88521,93.32334,93.48932,93.63491,90.34111,91.44823,92.14899,94.73727,93.15247,93.58151,93.4471,92.52987,93.28807,93.35584,93.12804,92.43925,92.60258,93.57697,92.62153
2622.276,93.6799,92.3315,93.99854,92.20681,94.57764,93.87941,93.31677,93.47808,93.62493,90.32598,91.43848,92.1435,94.73145,93.14698,93.57799,93.44128,92.52447,93.28175,93.34921,93.12199,92.43293,92.59545,93.57202,92.61586
2622.758,93.67271,92.32282,93.9931,92.19834,94.57087,93.87309,93.30932,93.4677,93.61555,90.31038,91.42807,92.13747,94.72533,93.14085,93.57377,93.43492,92.51824,93.27489,93.34318,93.11749,92.42795,92.58788,93.5668,92.60985
2623.24,93.66487,92.31406,93.98815,92.19046,94.56325,93.86596,93.30112,93.45826,93.607,90.29395,91.41685,92.13058,94.7188,93.13409,93.56872,93.42808,92.51113,93.26754,93.33743,93.11433,92.42402,92.57973,93.56114,92.60319
2623.722,93.6568,92.30525,93.9836,92.18298,94.55484,93.85804,93.29247,93.44983,93.59942,90.27676,91.40509,92.12283,94.71179,93.12677,93.56285,93.42104,92.50349,93.26014,93.33177,93.11211,92.42072,92.57108,93.55513,92.59585
2624.204,93.64896,92.29663,93.97942,92.17575,94.54596,93.84966,93.28385,93.44235,93.59277,90.25922,91.39333,92.11459,94.70438,93.11913,93.55638,93.41407,92.49576,93.25314,93.32607,93.11027,92.41764,92.56227,93.549,92.58809
2624.686,93.64166,92.28824,93.97543,92.16846,94.53706,93.84119,93.27573,93.43571,93.58692,90.24187,91.3822,92.10629,94.6967,93.11135,93.54956,93.40745,92.48852,93.24698,93.32027,93.10825,92.41437,92.55377,93.54316,92.58033
2625.168,93.63496,92.28016,93.97151,92.16092,94.52854,93.833,93.26845,93.42953,93.58151,90.22504,91.37209,92.0983,94.68887,93.10354,93.54263,93.40125,92.48194,93.24183,93.31434,93.10547,92.41058,92.5459,93.53786,92.57288
2625.65,93.62854,92.27217,93.96748,92.15285,94.52057,93.82514,93.26207,93.42326,93.576,90.20873,91.36305,92.09067,94.68103,93.0957,93.53577,93.39531,92.47593,93.23743,93.30832,93.10156,92.40604,92.53876,93.53323,92.56583
2626.133,93.62208,92.2641,93.96323,92.14423,94.51305,93.81742,93.25633,93.41637,93.56991,90.1927,91.35482,92.08326,94.67326,93.08782,93.52902,93.38934,92.47008,93.23324,93.30221,93.09629,92.40054,92.53217,93.52911,92.55901
2626.615,93.61529,92.25568,93.95867,92.135,94.5058,93.80959,93.25088,93.40837,93.56276,90.17665,91.34702,92.07586,94.66562,93.07994,93.5224,93.38293,92.46387,93.22855,93.29604,93.08978,92.39402,92.52563,93.52511,92.55202
2627.097,93.60822,92.24688,93.95388,92.1255,94.49866,93.80142,93.24531,93.39903,93.5544,90.16045,91.33929,92.06835,94.65824,93.07216,93.51591,93.37584,92.45695,93.2228,93.28986,93.08234,92.38655,92.51878,93.52089,92.54448
2627.579,93.6011,92.23783,93.94896,92.11604,94.49164,93.79298,93.2394,93.3885,93.54496,90.14433,91.33162,92.06091,94.65126,93.06468,93.5096,93.36806,92.44933,93.21584,93.28366,93.07436,92.37829,92.51125,93.51604,92.53614
2628.061,93.59445,92.22882,93.94408,92.10706,94.48489,93.78455,93.23322,93.37718,93.53481,90.12873,91.32416,92.05389,94.64486,93.05774,93.50352,93.35981,92.44125,93.20789,93.27743,93.06625,92.36941,92.50304,93.51044,92.52708
2628.543,93.58865,92.22009,93.93931,92.09878,94.47858,93.77646,93.22697,93.36562,93.52445,90.11411,91.31705,92.04762,94.63907,93.0513,93.49765,93.35152,92.43317,93.1996,93.27109,93.05827,92.36017,92.49434,93.50417,92.51764
2629.025,93.58382,92.21169,93.93447,92.09111,94.47279,93.76904,93.22095,93.35439,93.51446,90.10062,91.31035,92.04221,94.63378,93.04521,93.49188,93.34373,92.42551,93.19171,93.26455,93.05048,92.35075,92.48549,93.49747,92.50825
2629.507,93.57971,92.20341,93.92928,92.08366,94.46735,93.76236,93.21536,93.34389,93.50522,90.08807,91.30378,92.03744,94.62874,93.03908,93.48605,93.33676,92.41847,93.18482,93.25775,93.04284,92.34131,92.47675,93.49055,92.49928
2629.99,93.57582,92.19492,93.92342,92.076,94.46194,93.75625,93.21022,93.33434,93.49702,90.0759,91.29688,92.03278,94.62357,93.03245,93.47992,93.33085,92.41201,93.17924,93.2507,93.03527,92.33203,92.46828,93.48365,92.49096
2630.472,93.57151,92.18576,93.91656,92.06756,94.45618,93.75043,93.20542,93.32581,93.49,90.06341,91.28911,92.02763,94.61799,93.02512,93.47343,93.32587,92.40584,93.17481,93.24351,93.02779,92.32309,92.46011,93.47692,92.48335
2630.954,93.56633,92.17578,93.90868,92.05811,94.44984,93.74461,93.20069,93.31828,93.48411,90.05003,91.28015,92.02145,94.61189,93.01717,93.46678,93.32161,92.3997,93.17114,93.23634,93.02054,92.31467,92.45214,93.47041,92.47639
2631.436,93.56014,92.16504,93.89998,92.04771,94.44289,93.73859,93.19576,93.31161,93.47914,90.0355,91.26997,92.01405,94.60542,93.00908,93.46027,93.31766,92.39338,93.16763,93.22939,93.01371,92.30697,92.44418,93.46407,92.46992
2631.918,93.5531,92.15395,93.89098,92.03679,94.43559,93.73233,93.19039,93.30566,93.47482,90.01987,91.25888,92.00555,94.59896,93.00151,93.45435,93.31364,92.38687,93.1637,93.22278,93.00753,92.30005,92.43622,93.45786,92.46387
2632.4,93.54559,92.14301,93.88228,92.02581,94.42827,93.72574,93.1844,93.3002,93.47074,90.00336,91.24732,91.99631,94.59296,92.99506,93.44935,93.30921,92.3802,93.15889,93.21649,93.00201,92.29386,92.42813,93.45168,92.45807
2632.882,93.53806,92.13268,93.87444,92.01524,94.42114,93.71876,93.17768,93.29489,93.4664,89.98618,91.23575,91.98666,94.58773,92.99005,93.4454,93.30409,92.37336,93.15294,93.21038,92.99695,92.28813,92.41989,93.4455,92.45237
2633.364,93.53085,92.12317,93.86784,92.00529,94.41418,93.71114,93.17012,93.28933,93.46133,89.96843,91.22442,91.97692,94.58332,92.98633,93.44225,93.29813,92.3663,93.14584,93.20421,92.99202,92.28252,92.41147,93.43924,92.44653
2633.846,93.52416,92.11449,93.86261,91.99599,94.40712,93.70265,93.16175,93.28318,93.45522,89.95008,91.21342,91.96725,94.57944,92.98327,93.43943,93.29132,92.35886,93.13783,93.19782,92.98682,92.27665,92.40279,93.43292,92.44033
2634.329,93.51801,92.10642,93.85858,91.98712,94.39958,93.69312,93.15265,93.27633,93.44806,89.93116,91.20267,91.95773,94.57565,92.98009,93.43636,93.28373,92.35083,93.12926,93.19114,92.9811,92.27023,92.39386,93.42667,92.43355
2634.811,93.51228,92.09867,93.85545,91.9785,94.39124,93.68262,93.14305,93.26882,93.44,89.91181,91.1921,91.94845,94.57138,92.97597,93.43255,93.27564,92.34216,93.1206,93.1842,92.97474,92.26312,92.38476,93.42065,92.42612
2635.293,93.50683,92.09102,93.85279,91.97003,94.38208,93.67158,93.13336,93.26099,93.43153,89.89243,91.18179,91.93958,94.56625,92.97043,93.42776,93.26733,92.33292,93.11232,93.17723,92.96795,92.25546,92.37561,93.41505,92.41816
2635.775,93.5014,92.08342,93.85027,91.96178,94.37243,93.66065,93.12406,93.25317,93.42307,89.87354,91.17182,91.93135,94.56008,92.96336,93.42205,93.25917,92.32343,93.10475,93.17034,92.96096,92.24741,92.36668,93.41001,92.40994
2636.257,93.49577,92.07584,93.84748,91.9538,94.36277,93.65051,93.11555,93.24559,93.41496,89.85561,91.16243,91.924,94.55297,92.95504,93.41567,93.25145,92.31401,93.09806,93.1636,92.954,92.23918,92.35818,93.40553,92.40179
2636.739,93.48965,92.06831,93.84418,91.94613,94.35371,93.64167,93.10812,93.23826,93.40727,89.83885,91.15364,91.91751,94.54519,92.94592,93.40895,93.24432,92.30502,93.09215,93.15694,92.94717,92.23092,92.35027,93.40147,92.39403
2637.221,93.48284,92.06073,93.84015,91.93866,94.34555,93.63424,93.10177,93.23087,93.39982,89.82314,91.14538,91.91171,94.53709,92.93655,93.40216,93.23779,92.29667,93.08672,93.15015,92.94038,92.22263,92.34293,93.39752,92.38676
2637.704,93.4753,92.05299,93.83529,91.93119,94.33839,93.62795,93.09629,93.22296,93.39223,89.80806,91.1374,91.9062,94.52902,92.92742,93.39547,93.23169,92.28891,93.08138,93.14308,92.93349,92.21431,92.33613,93.39339,92.38004
2638.186,93.46714,92.04494,93.82958,91.92336,94.33196,93.62227,93.09133,93.21421,93.38424,89.79305,91.12947,91.90058,94.52125,92.91891,93.38896,93.22577,92.28165,93.07578,93.13569,92.9264,92.20597,92.3297,93.38889,92.37378
2638.668,93.45884,92.03653,93.8232,91.91498,94.32585,93.61658,93.0865,93.20446,93.37566,89.7776,91.12141,91.8945,94.51402,92.91127,93.38274,93.21973,92.27465,93.06966,93.12804,92.9191,92.19766,92.32358,93.38398,92.36791
2639.15,93.451,92.02773,93.81637,91.90588,94.31959,93.61045,93.08154,93.19401,93.36671,89.76141,91.11315,91.8878,94.50746,92.90466,93.37694,93.21332,92.26775,93.06298,93.12037,92.91181,92.18951,92.31763,93.37882,92.36235
2639.632,93.44419,92.01868,93.8094,91.89619,94.31284,93.60372,93.07627,93.18336,93.35774,89.74442,91.10472,91.8805,94.50173,92.89916,93.37171,93.20634,92.26083,93.05583,93.11289,92.90476,92.18166,92.31184,93.37363,92.35706
2640.114,93.43881,92.00948,93.80255,91.88601,94.30545,93.59641,93.07067,93.17317,93.34921,89.72668,91.09615,91.87274,94.49683,92.89468,93.3672,93.19871,92.25378,93.04832,93.10577,92.89819,92.17419,92.306,93.36861,92.35197
2640.596,93.43485,92.00027,93.79602,91.87561,94.29744,93.58874,93.06483,93.16388,93.34141,89.70831,91.0874,91.86467,94.49271,92.89099,93.36344,93.1904,92.24656,93.04054,93.0989,92.89211,92.16701,92.29996,93.36386,92.34701
2641.078,93.4319,91.99101,93.78986,91.8651,94.28889,93.58086,93.05878,93.1556,93.33441,89.68937,91.07828,91.85632,94.48907,92.88766,93.36024,93.18153,92.23912,93.03257,93.09209,92.88638,92.15997,92.29343,93.35925,92.34199
2641.561,93.42931,91.98169,93.78414,91.85464,94.28004,93.57292,93.05254,93.14812,93.32803,89.66991,91.06857,91.84767,94.4856,92.88425,93.35727,93.17232,92.23141,93.02444,93.08506,92.88059,92.15274,92.28617,93.35458,92.33669
2642.043,93.42637,91.97229,93.77882,91.84435,94.27101,93.56486,93.04607,93.14099,93.32197,89.65004,91.05811,91.83871,94.48185,92.8803,93.3541,93.16312,92.22351,93.01627,93.07765,92.87447,92.14519,92.27798,93.34962,92.33095
2642.525,93.42252,91.96292,93.77394,91.83439,94.26206,93.55662,93.03937,93.13371,93.31592,89.63006,91.04699,91.82953,94.47753,92.87556,93.35046,93.15436,92.21557,93.00833,93.0699,92.86781,92.13725,92.26899,93.3443,92.32478
2643.007,93.41756,91.95383,93.76954,91.82504,94.25341,93.54816,93.03246,93.12598,93.30972,89.61035,91.03551,91.82034,94.47243,92.86989,93.34612,93.14644,92.20786,93.00091,93.06203,92.86068,92.12904,92.25947,93.33871,92.3183
2643.489,93.41157,91.94531,93.76566,91.81657,94.24522,93.53943,93.02534,93.11775,93.30339,89.5913,91.02408,91.81144,94.46662,92.86348,93.34119,93.13965,92.20063,92.99434,93.05439,92.85329,92.1208,92.24982,93.33304,92.31178
2643.971,93.40487,91.9376,93.76226,91.80916,94.23763,93.5305,93.0181,93.10918,93.29704,89.5732,91.01313,91.80313,94.46022,92.85645,93.33572,93.13413,92.19407,92.98887,93.04724,92.84599,92.1127,92.24048,93.32758,92.30546
2644.453,93.39783,91.93069,93.75918,91.80275,94.23068,93.52156,93.01081,93.10054,93.29083,89.55605,91.00291,91.79565,94.45354,92.84905,93.32996,93.12978,92.18816,92.9845,93.04076,92.83906,92.10491,92.23172,93.32252,92.29951
2644.935,93.39079,91.92438,93.75612,91.79704,94.22429,93.51273,93.00355,93.09205,93.28481,89.53963,90.99333,91.78892,94.44682,92.84138,93.32395,93.12632,92.18275,92.98101,93.03486,92.83265,92.09736,92.22356,93.3179,92.2939
2645.417,93.38395,91.91832,93.75285,91.7916,94.21828,93.50424,92.99642,93.08381,93.27886,89.52361,90.98421,91.7828,94.44021,92.8335,93.31763,93.12341,92.17756,92.97804,93.02934,92.82675,92.08995,92.21587,93.31364,92.2885
2645.9,93.37743,91.91203,93.74911,91.78581,94.21249,93.49635,92.98962,93.07584,93.27287,89.50765,90.97517,91.77697,94.4338,92.82542,93.31094,93.1207,92.17226,92.97516,93.02391,92.82121,92.08251,92.20836,93.30956,92.28307
2646.382,93.37132,91.90524,93.74492,91.77935,94.20684,93.48934,92.98338,93.06802,93.2666,89.49168,90.96603,91.77117,94.42761,92.81734,93.30386,93.11794,92.16671,92.97207,93.01845,92.81584,92.07502,92.20087,93.30552,92.27746
2646.864,93.36574,91.89786,93.74045,91.77201,94.20135,93.48346,92.97799,93.06032,93.26002,89.47585,90.95679,91.76525,94.42163,92.80946,93.29648,93.115,92.16085,92.96858,93.01292,92.8105,92.06757,92.19333,93.30141,92.27158
2647.346,93.3608,91.89002,93.73599,91.76397,94.19611,93.47878,92.97364,93.05279,93.25316,89.4604,90.94762,91.75916,94.41587,92.80206,93.28911,93.11179,92.15478,92.9647,93.00745,92.80511,92.0603,92.18584,93.29728,92.2655
2647.828,93.35648,91.88206,93.73193,91.75562,94.19116,93.4752,92.97036,93.04545,93.24619,89.44553,90.93878,91.75294,94.41032,92.79536,93.28207,93.10828,92.14864,92.96048,93.0021,92.79961,92.05338,92.17858,93.29313,92.25928
2648.31,93.35262,91.87424,93.7285,91.74738,94.18655,93.47231,92.96789,93.03835,93.23931,89.43123,90.93042,91.7466,94.405,92.78942,93.27571,93.10435,92.14243,92.95595,92.99698,92.79399,92.04689,92.17178,93.28906,92.2531
2648.792,93.3489,91.86674,93.72575,91.73958,94.18213,93.46959,92.96574,93.03149,93.23273,89.41711,90.92245,91.74007,94.39983,92.78407,93.2701,93.09986,92.13615,92.95105,92.99205,92.78827,92.04082,92.16544,93.28503,92.24697
2649.274,93.34488,91.85963,93.72357,91.73239,94.17771,93.46647,92.96331,93.0248,93.22655,89.40269,90.91466,91.73329,94.39475,92.77898,93.26512,93.09476,92.12974,92.94578,92.98719,92.78244,92.03499,92.15958,93.28107,92.24093
2649.757,93.34023,91.85284,93.72169,91.7258,94.17314,93.46255,92.96005,93.01818,93.22084,89.38754,90.90664,91.72616,94.38965,92.7738,93.26044,93.0891,92.1232,92.94014,92.98223,92.77657,92.02923,92.15406,93.27716,92.23502
2650.239,93.33474,91.84627,93.71983,91.71965,94.1683,93.4577,92.95564,93.01163,93.21568,89.37144,90.89813,91.71867,94.38444,92.76823,93.25563,93.08305,92.11665,92.93425,92.97716,92.77084,92.02348,92.1488,93.27336,92.22931
2650.721,93.32854,91.83992,93.71781,91.71379,94.16328,93.45216,92.9501,93.00517,93.21106,89.35459,90.88905,91.71094,94.37913,92.76225,93.25044,93.07703,92.1104,92.92844,92.97199,92.76545,92.0177,92.14372,93.26974,92.22392
2651.203,93.32204,91.83379,93.71549,91.70809,94.15822,93.44635,92.94381,92.99899,93.20705,89.33745,90.87956,91.70322,94.37379,92.75606,93.24475,93.07144,92.10477,92.92301,92.96693,92.76061,92.012,92.13886,93.2664,92.21901
2651.685,93.31581,91.82784,93.7128,91.70239,94.15326,93.44069,92.93719,92.99325,93.20364,89.32053,90.86993,91.69569,94.36858,92.74993,93.23873,93.06656,92.10004,92.91827,92.9621,92.7564,92.00645,92.13423,93.26342,92.21462
2652.167,93.31036,91.82205,93.70974,91.69667,94.14849,93.43546,92.93076,92.98809,93.20077,89.30419,90.86042,91.68848,94.36363,92.74419,93.2327,93.06254,92.09629,92.91436,92.95763,92.75273,92.00108,92.12985,93.26085,92.21081
2652.649,93.30606,91.8162,93.70621,91.6907,94.14384,93.43073,92.92482,92.98355,93.1983,89.28851,90.85122,91.68162,94.35907,92.73903,93.22698,93.0592,92.09332,92.91116,92.95348,92.74937,91.99577,92.12563,93.25854,92.20739
2653.132,93.30302,91.81007,93.70222,91.68437,94.13918,93.42635,92.91945,92.97948,93.19599,89.2733,90.84238,91.67503,94.35493,92.73447,93.2219,93.05634,92.09079,92.90848,92.94952,92.74599,91.99036,92.12147,93.25646,92.20422
2653.614,93.30103,91.80341,93.69776,91.67752,94.13429,93.42211,92.91454,92.97566,93.19362,89.2582,90.83382,91.66855,94.35117,92.73042,93.21753,93.05365,92.08836,92.90607,92.94556,92.74226,91.98464,92.11727,93.25452,92.2012
2654.096,93.29979,91.79617,93.69297,91.6701,94.1292,93.41791,92.91,92.97183,93.19091,89.24295,90.82545,91.66212,94.34779,92.72682,93.21388,93.05095,92.08582,92.90377,92.94146,92.7381,91.97858,92.11301,93.25277,92.19831
2654.578,93.29883,91.7885,93.68819,91.66219,94.12399,93.41378,92.90575,92.96783,93.18775,89.22756,90.81732,91.6558,94.34477,92.72356,93.21083,93.04826,92.08321,92.90164,92.93715,92.73353,91.97217,92.10876,93.25133,92.19572
